Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QL","Élevage primaire","59","Égypte","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1462841","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","60","El Salvador","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","138730","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","225","Émirats arabes unis","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","48257","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","58","Équateur","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","330721","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","178","Érythrée","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1286","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","203","Espagne","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1561570","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","63","Estonie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","19300","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","209","Eswatini","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","6236","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","231","États-Unis d'Amérique","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","22298230","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","238","Éthiopie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","74283","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","185","Fédération de Russie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","4543002","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","66","Fidji","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","35992","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","67","Finlande","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","135290","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","68","France","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1689391","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","74","Gabon","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3912","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","75","Gambie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1609","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","73","Géorgie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","22100","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","81","Ghana","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","61661","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","84","Grèce","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","219880","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","86","Grenade","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","510","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","89","Guatemala","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","228146","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","90","Guinée","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","10559","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","61","Guinée équatoriale","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","257","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","175","Guinée-Bissau","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","2860","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","91","Guyana","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","42022","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","93","Haïti","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","9052","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","95","Honduras","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","206095","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","97","Hongrie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","525405","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","47","Îles Cook","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","20","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","25","Îles Salomon","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","283","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","100","Inde","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","4100848","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","101","Indonésie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3454238","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","102","Iran (République islamique d')","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","2243166","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","103","Iraq","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","109388","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","104","Irlande","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","145460","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","99","Islande","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","9483","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","105","Israël","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","655923","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","106","Italie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1276626","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","109","Jamaïque","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","132347","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","110","Japon","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","2249597","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","112","Jordanie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","219743","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","108","Kazakhstan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","183236","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","114","Kenya","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","131683","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","113","Kirghizistan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","8315","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","83","Kiribati","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","985","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","118","Koweït","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","61122","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","122","Lesotho","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1845","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","119","Lettonie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","33190","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","121","Liban","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","137748","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","123","Libéria","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","15094","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","124","Libye","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","124036","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","126","Lituanie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","107975","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","256","Luxembourg","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","296","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","154","Macédoine du Nord","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1499","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","129","Madagascar","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","84538","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","131","Malaisie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1653686","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","130","Malawi","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","190617","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","133","Mali","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","48925","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","134","Malte","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3820","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","143","Maroc","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","794833","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","137","Maurice","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","49101","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","136","Mauritanie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","4791","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","138","Mexique","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3376599","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","145","Micronésie (États fédérés de)","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","161","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","141","Mongolie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","260","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","273","Monténégro","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","3532","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","144","Mozambique","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","101345","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","28","Myanmar","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1760409","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","147","Namibie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","16002","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","148","Nauru","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","4","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","149","Népal","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","60402","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","157","Nicaragua","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","139843","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","158","Niger","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","18773","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","159","Nigéria","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","260132","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","160","Nioué","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","24","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","162","Norvège","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","98158","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","153","Nouvelle-Calédonie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","765","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","156","Nouvelle-Zélande","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","231614","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","221","Oman","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","6632","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","226","Ouganda","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","66989","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","235","Ouzbékistan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","58726","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","165","Pakistan","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1396119","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","299","Palestine","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","82170","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","166","Panama","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","205319","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","168","Papouasie-Nouvelle-Guinée","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","6598","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","169","Paraguay","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","74016","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","150","Pays-Bas","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1037790","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","170","Pérou","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1581767","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","171","Philippines","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1390794","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","173","Pologne","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","2516470","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","70","Polynésie française","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","637","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","177","Porto Rico","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","33771","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","174","Portugal","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","343860","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","179","Qatar","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","9953","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","212","République arabe syrienne","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","122789","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","37","République centrafricaine","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","6839","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","117","République de Corée","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","915014","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","146","République de Moldova","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","45531","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","250","République démocratique du Congo","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","10341","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","120","République démocratique populaire lao","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","34766","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","56","République dominicaine","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","349158","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","116","République populaire démocratique de Corée","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","41711","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","215","République-Unie de Tanzanie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","79439","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","183","Roumanie","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","479867","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","1940345","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"QL","Élevage primaire","184","Rwanda","5510","Production","1808","Viande de Volaille","2018","2018","tonnes","18722","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
